sheet,run,gen,mejor,prom,peor
Grafo_50,0,100,9,10.325,12
Grafo_50,0,101,9,9.8625,11
Grafo_50,0,102,8,10.5,20
Grafo_50,0,103,8,9.375,18
Grafo_50,0,104,7,9.5875,24
Grafo_50,0,105,7,8.2875,10
Grafo_50,0,106,6,7.9125,10
Grafo_50,0,107,6,7.4875,11
Grafo_50,0,108,5,6.975,10
Grafo_50,0,109,5,7.1375,18
Grafo_50,0,110,5,6.275,9
Grafo_50,0,111,5,5.85,8
Grafo_50,0,112,5,5.3125,7
Grafo_50,0,113,4,4.975,5
Grafo_50,0,114,4,4.8875,5
Grafo_50,0,115,4,4.7125,6
Grafo_50,0,116,4,4.325,5
Grafo_50,0,117,3,4.0,5
Grafo_50,0,118,3,3.95,5
Grafo_50,0,119,3,3.75,5
Grafo_50,0,120,2,3.425,4
Grafo_50,0,121,2,2.9875,4
Grafo_50,0,122,2,2.8125,4
Grafo_50,0,123,2,2.5875,4
Grafo_50,0,124,2,2.275,3
Grafo_50,0,125,2,2.025,3
Grafo_50,0,126,1,1.9875,2
Grafo_50,0,127,1,1.9625,3
Grafo_50,0,128,0,2.525,10
Grafo_50,1,0,317,317.0,317
Grafo_50,1,1,317,317.0,317
Grafo_50,1,2,317,317.0,317
Grafo_50,1,3,317,317.0,317
Grafo_50,1,4,317,317.0,317
Grafo_50,1,5,317,317.0,317
Grafo_50,1,6,317,317.0,317
Grafo_50,1,7,317,317.0,317
Grafo_50,1,8,317,317.0,317
Grafo_50,1,9,317,317.0,317
Grafo_50,1,10,317,317.0,317
Grafo_50,1,11,317,317.0,317
Grafo_50,1,12,317,317.0,317
Grafo_50,1,13,317,317.0,317
Grafo_50,1,14,317,317.0,317
Grafo_50,1,15,317,317.0,317
Grafo_50,1,16,317,317.0,317
Grafo_50,1,17,317,317.0,317
Grafo_50,1,18,317,317.0,317
Grafo_50,1,19,317,317.0,317
Grafo_50,1,20,298,313.45,317
Grafo_50,1,21,277,304.9125,317
Grafo_50,1,22,153,276.15,317
Grafo_50,1,23,153,238.8125,306
Grafo_50,1,24,153,197.2875,290
Grafo_50,1,25,147,180.9875,289
Grafo_50,1,26,147,168.0125,276
Grafo_50,1,27,145,157.5125,193
Grafo_50,1,28,144,152.925,199
Grafo_50,1,29,141,148.7875,179
Grafo_50,1,30,140,146.575,163
Grafo_50,1,31,138,143.8875,153
Grafo_50,1,32,134,142.25,153
Grafo_50,1,33,134,140.125,149
Grafo_50,1,34,134,138.2875,144
Grafo_50,1,35,131,136.3,139
Grafo_50,1,36,129,134.925,139
Grafo_50,1,37,126,133.5625,138
Grafo_50,1,38,126,131.65,138
Grafo_50,1,39,123,129.4125,136
Grafo_50,1,40,116,126.475,134
Grafo_50,1,41,111,121.15,132
Grafo_50,1,42,88,115.175,136
Grafo_50,1,43,79,104.925,121
Grafo_50,1,44,77,93.9875,119
Grafo_50,1,45,77,87.675,116
Grafo_50,1,46,73,84.0875,103
Grafo_50,1,47,72,82.4625,102
Grafo_50,1,48,70,80.0875,93
Grafo_50,1,49,70,78.175,98
Grafo_50,1,50,69,77.625,99
Grafo_50,1,51,67,75.5,93
Grafo_50,1,52,64,73.9375,109
Grafo_50,1,53,63,70.6625,87
Grafo_50,1,54,62,68.7125,84
Grafo_50,1,55,61,65.15,76
Grafo_50,1,56,61,63.275,68
Grafo_50,1,57,58,62.275,66
Grafo_50,1,58,56,61.275,66
Grafo_50,1,59,54,61.4875,87
Grafo_50,1,60,53,57.4625,62
Grafo_50,1,61,48,55.2375,62
Grafo_50,1,62,46,55.125,82
Grafo_50,1,63,44,53.025,74
Grafo_50,1,64,43,50.2125,72
Grafo_50,1,65,40,47.4375,65
Grafo_50,1,66,38,46.0875,60
Grafo_50,1,67,37,44.1125,51
Grafo_50,1,68,34,42.4625,52
Grafo_50,1,69,33,41.275,51
Grafo_50,1,70,33,39.7625,47
Grafo_50,1,71,31,37.9,49
Grafo_50,1,72,31,37.8625,61
Grafo_50,1,73,31,39.85,69
Grafo_50,1,74,31,38.1875,68
Grafo_50,1,75,31,37.3125,68
Grafo_50,1,76,28,36.5,63
Grafo_50,1,77,27,33.975,71
Grafo_50,1,78,27,30.2125,34
Grafo_50,1,79,27,28.775,33
Grafo_50,1,80,24,27.525,32
Grafo_50,1,81,22,26.2125,28
Grafo_50,1,82,21,25.0875,28
Grafo_50,1,83,21,24.1125,50
Grafo_50,1,84,19,22.7375,44
Grafo_50,1,85,18,24.975,50
Grafo_50,1,86,18,20.6875,31
Grafo_50,1,87,15,21.5875,45
Grafo_50,1,88,15,21.35,39
Grafo_50,1,89,15,19.0625,36
Grafo_50,1,90,15,18.1125,41
Grafo_50,1,91,13,18.7,39
Grafo_50,1,92,12,20.275,43
Grafo_50,1,93,12,18.225,39
Grafo_50,1,94,12,14.6875,34
Grafo_50,1,95,11,13.2375,18
Grafo_50,1,96,10,12.6125,17
Grafo_50,1,97,10,12.1875,17
Grafo_50,1,98,9,11.4875,17
Grafo_50,1,99,8,10.7875,13
Grafo_50,1,100,8,13.6625,32
Grafo_50,1,101,8,12.3375,29
Grafo_50,1,102,8,15.2375,37
Grafo_50,1,103,7,11.6125,29
Grafo_50,1,104,7,9.975,26
Grafo_50,1,105,6,9.05,26
Grafo_50,1,106,6,7.825,23
Grafo_50,1,107,6,7.6125,17
Grafo_50,1,108,5,7.0,13
Grafo_50,1,109,5,8.7625,25
Grafo_50,1,110,5,9.475,25
Grafo_50,1,111,5,7.75,23
Grafo_50,1,112,5,8.25,22
Grafo_50,1,113,5,8.375,23
Grafo_50,1,114,5,10.9375,25
Grafo_50,1,115,5,9.3375,25
Grafo_50,1,116,4,7.7125,23
Grafo_50,1,117,4,7.75,22
Grafo_50,1,118,4,6.4875,22
Grafo_50,1,119,4,6.95,23
Grafo_50,1,120,4,6.75,23
Grafo_50,1,121,3,5.85,23
Grafo_50,1,122,3,5.9375,21
Grafo_50,1,123,3,5.9,23
Grafo_50,1,124,3,4.9375,15
Grafo_50,1,125,3,4.9625,22
Grafo_50,1,126,2,4.9,21
Grafo_50,1,127,2,4.0875,18
Grafo_50,1,128,2,5.225,18
Grafo_50,1,129,2,6.6625,27
Grafo_50,1,130,2,5.6,24
Grafo_50,1,131,2,5.925,24
Grafo_50,1,132,2,6.2375,24
Grafo_50,1,133,2,6.9,21
Grafo_50,1,134,2,7.075,19
Grafo_50,1,135,2,5.75,21
Grafo_50,1,136,2,7.25,25
Grafo_50,1,137,1,7.775,23
Grafo_50,1,138,1,6.7,23
Grafo_50,1,139,1,6.5375,23
Grafo_50,1,140,1,3.6125,20
Grafo_50,1,141,1,1.6625,10
Grafo_50,1,142,1,1.925,11
Grafo_50,1,143,0,1.45,7
Grafo_50,2,0,317,317.0,317
Grafo_50,2,1,317,317.0,317
Grafo_50,2,2,317,317.0,317
Grafo_50,2,3,317,317.0,317
Grafo_50,2,4,317,317.0,317
Grafo_50,2,5,317,317.0,317
Grafo_50,2,6,317,317.0,317
Grafo_50,2,7,317,317.0,317
Grafo_50,2,8,317,317.0,317
Grafo_50,2,9,317,317.0,317
Grafo_50,2,10,317,317.0,317
Grafo_50,2,11,317,317.0,317
Grafo_50,2,12,317,317.0,317
Grafo_50,2,13,317,317.0,317
Grafo_50,2,14,317,317.0,317
Grafo_50,2,15,317,317.0,317
Grafo_50,2,16,317,317.0,317
Grafo_50,2,17,317,317.0,317
Grafo_50,2,18,317,317.0,317
Grafo_50,2,19,317,317.0,317
Grafo_50,2,20,299,314.2375,317
Grafo_50,2,21,275,306.3875,317
Grafo_50,2,22,267,296.375,317
Grafo_50,2,23,171,281.725,317
Grafo_50,2,24,159,254.975,317
Grafo_50,2,25,150,212.625,317
Grafo_50,2,26,147,183.3375,274
Grafo_50,2,27,147,175.1,275
Grafo_50,2,28,143,167.5,272
Grafo_50,2,29,143,163.7875,242
Grafo_50,2,30,143,153.0125,176
Grafo_50,2,31,140,149.0375,181
Grafo_50,2,32,137,146.05,176
Grafo_50,2,33,135,142.025,150
Grafo_50,2,34,133,140.15,152
Grafo_50,2,35,133,137.9375,142
Grafo_50,2,36,129,135.9625,145
Grafo_50,2,37,126,133.6625,140
Grafo_50,2,38,124,131.375,140
Grafo_50,2,39,121,128.9125,140
Grafo_50,2,40,115,124.65,131
Grafo_50,2,41,105,120.225,130
Grafo_50,2,42,103,113.95,126
Grafo_50,2,43,94,108.6375,120
Grafo_50,2,44,91,103.625,116
Grafo_50,2,45,88,98.0875,109
Grafo_50,2,46,82,94.1875,108
Grafo_50,2,47,82,91.2125,102
Grafo_50,2,48,80,87.4,95
Grafo_50,2,49,76,85.3,104
Grafo_50,2,50,73,83.0375,101
Grafo_50,2,51,69,79.075,88
Grafo_50,2,52,69,75.5125,84
Grafo_50,2,53,68,74.125,93
Grafo_50,2,54,66,74.325,94
Grafo_50,2,55,63,75.5375,91
Grafo_50,2,56,63,74.6375,97
Grafo_50,2,57,63,70.6,90
Grafo_50,2,58,58,72.725,92
Grafo_50,2,59,58,71.9,97
Grafo_50,2,60,57,66.9,84
Grafo_50,2,61,57,63.4875,79
Grafo_50,2,62,52,61.125,76
Grafo_50,2,63,50,58.1125,73
Grafo_50,2,64,48,55.875,70
Grafo_50,2,65,45,52.55,68
Grafo_50,2,66,45,50.575,61
Grafo_50,2,67,43,48.6875,59
Grafo_50,2,68,43,47.7625,58
Grafo_50,2,69,41,46.0125,53
Grafo_50,2,70,41,44.275,52
Grafo_50,2,71,40,42.8125,46
Grafo_50,2,72,39,41.7875,44
Grafo_50,2,73,39,41.3625,47
Grafo_50,2,74,38,40.8125,48
Grafo_50,2,75,37,40.6375,48
Grafo_50,2,76,36,38.9125,42
Grafo_50,2,77,35,38.0,41
Grafo_50,2,78,32,37.1,47
Grafo_50,2,79,32,36.05,46
Grafo_50,2,80,30,35.75,52
Grafo_50,2,81,28,34.475,48
Grafo_50,2,82,27,34.25,48
Grafo_50,2,83,25,32.425,50
Grafo_50,2,84,24,30.1875,47
Grafo_50,2,85,23,30.3,44
Grafo_50,2,86,22,28.3,44
Grafo_50,2,87,21,26.65,38
Grafo_50,2,88,21,25.5125,38
Grafo_50,2,89,21,23.55,35
Grafo_50,2,90,20,22.35,26
Grafo_50,2,91,20,21.525,24
Grafo_50,2,92,18,20.925,27
Grafo_50,2,93,18,20.2125,22
Grafo_50,2,94,18,21.6625,39
Grafo_50,2,95,18,21.675,33
Grafo_50,2,96,17,21.2875,30
Grafo_50,2,97,17,20.6625,33
Grafo_50,2,98,17,21.25,32
Grafo_50,2,99,17,21.1625,30
Grafo_50,2,100,15,18.725,29
Grafo_50,2,101,14,16.6125,20
Grafo_50,2,102,14,15.9125,29
Grafo_50,2,103,12,15.1875,19
Grafo_50,2,104,12,14.5375,18
Grafo_50,2,105,11,14.175,18
Grafo_50,2,106,11,13.7875,18
Grafo_50,2,107,11,13.025,16
Grafo_50,2,108,11,12.6125,17
Grafo_50,2,109,11,11.925,16
Grafo_50,2,110,9,11.2875,17
Grafo_50,2,111,9,10.8625,13
Grafo_50,2,112,9,11.05,20
Grafo_50,2,113,9,13.275,26
Grafo_50,2,114,8,13.35,27
Grafo_50,2,115,8,13.1125,21
Grafo_50,2,116,8,12.7625,22
Grafo_50,2,117,8,11.4,20
Grafo_50,2,118,7,9.4375,19
Grafo_50,2,119,7,8.875,18
Grafo_50,2,120,6,7.5875,9
Grafo_50,2,121,5,6.8625,8
Grafo_50,2,122,4,6.2625,12
Grafo_50,2,123,4,6.15,13
Grafo_50,2,124,3,5.175,12
Grafo_50,2,125,3,4.6375,12
Grafo_50,2,126,2,4.175,15
Grafo_50,2,127,2,3.0375,4
Grafo_50,2,128,2,2.7125,5
Grafo_50,2,129,1,2.2625,3
Grafo_50,2,130,1,2.5875,12
Grafo_50,2,131,1,3.1125,13
Grafo_50,2,132,1,2.7625,12
Grafo_50,2,133,1,3.225,12
Grafo_50,2,134,0,2.675,12
Grafo_50,3,0,317,317.0,317
Grafo_50,3,1,317,317.0,317
Grafo_50,3,2,317,317.0,317
Grafo_50,3,3,317,317.0,317
Grafo_50,3,4,317,317.0,317
Grafo_50,3,5,317,317.0,317
Grafo_50,3,6,317,317.0,317
Grafo_50,3,7,317,317.0,317
Grafo_50,3,8,317,317.0,317
Grafo_50,3,9,317,317.0,317
Grafo_50,3,10,317,317.0,317
Grafo_50,3,11,317,317.0,317
Grafo_50,3,12,317,317.0,317
Grafo_50,3,13,317,317.0,317
Grafo_50,3,14,317,317.0,317
Grafo_50,3,15,317,317.0,317
Grafo_50,3,16,317,317.0,317
Grafo_50,3,17,317,317.0,317
Grafo_50,3,18,317,317.0,317
Grafo_50,3,19,317,317.0,317
Grafo_50,3,20,298,312.95,317
Grafo_50,3,21,284,302.1125,317
Grafo_50,3,22,262,290.3125,317
Grafo_50,3,23,191,274.1125,308
Grafo_50,3,24,154,247.45,289
Grafo_50,3,25,150,205.05,274
Grafo_50,3,26,145,176.5,268
Grafo_50,3,27,141,160.125,206
Grafo_50,3,28,139,152.875,179
Grafo_50,3,29,136,147.475,180
Grafo_50,3,30,135,143.2,156
Grafo_50,3,31,134,140.75,149
Grafo_50,3,32,130,138.775,148
Grafo_50,3,33,128,137.2625,151
Grafo_50,3,34,128,134.4125,145
Grafo_50,3,35,124,132.2125,140
Grafo_50,3,36,124,129.7,137
Grafo_50,3,37,123,127.475,135
Grafo_50,3,38,121,125.4875,130
Grafo_50,3,39,118,123.325,132
Grafo_50,3,40,112,120.475,125
Grafo_50,3,41,105,116.0,125
Grafo_50,3,42,89,110.95,123
Grafo_50,3,43,83,104.875,121
Grafo_50,3,44,83,99.0875,113
Grafo_50,3,45,76,92.675,106
Grafo_50,3,46,72,86.8625,103
Grafo_50,3,47,70,81.975,97
Grafo_50,3,48,70,77.725,92
Grafo_50,3,49,65,74.2,84
Grafo_50,3,50,65,71.125,77
Grafo_50,3,51,64,69.2375,75
Grafo_50,3,52,61,67.2625,72
Grafo_50,3,53,61,65.9125,70
Grafo_50,3,54,61,64.7375,68
Grafo_50,3,55,61,63.4,68
Grafo_50,3,56,59,62.1625,67
Grafo_50,3,57,58,60.925,65
Grafo_50,3,58,58,60.1125,61
Grafo_50,3,59,58,59.275,61
Grafo_50,3,60,54,57.875,60
Grafo_50,3,61,52,56.5125,59
Grafo_50,3,62,47,54.875,59
Grafo_50,3,63,47,52.6,58
Grafo_50,3,64,45,49.875,56
Grafo_50,3,65,41,47.325,55
Grafo_50,3,66,41,45.75,50
Grafo_50,3,67,40,44.5,51
Grafo_50,3,68,39,42.8375,47
Grafo_50,3,69,38,41.6,46
Grafo_50,3,70,38,40.3875,44
Grafo_50,3,71,36,39.5875,44
Grafo_50,3,72,35,38.8125,42
Grafo_50,3,73,34,37.975,42
Grafo_50,3,74,33,36.8875,42
Grafo_50,3,75,33,35.8125,42
Grafo_50,3,76,32,34.35,37
Grafo_50,3,77,32,33.6375,36
Grafo_50,3,78,31,32.9875,36
Grafo_50,3,79,30,32.4625,35
Grafo_50,3,80,28,31.275,34
Grafo_50,3,81,26,30.375,33
Grafo_50,3,82,23,28.8375,33
Grafo_50,3,83,23,27.475,32
Grafo_50,3,84,21,26.375,33
Grafo_50,3,85,21,24.6625,29
Grafo_50,3,86,19,23.5,28
Grafo_50,3,87,17,22.1,26
Grafo_50,3,88,17,20.8875,28
Grafo_50,3,89,16,19.225,23
Grafo_50,3,90,16,18.425,24
Grafo_50,3,91,16,17.3,20
Grafo_50,3,92,15,16.6,18
Grafo_50,3,93,15,17.1125,23
Grafo_50,3,94,15,17.275,25
Grafo_50,3,95,14,17.0125,23
Grafo_50,3,96,14,16.15,24
Grafo_50,3,97,14,16.15,22
Grafo_50,3,98,14,15.5875,20
Grafo_50,3,99,14,15.825,25
Grafo_50,3,100,13,14.3875,21
Grafo_50,3,101,11,14.0375,22
Grafo_50,3,102,11,13.3375,22
Grafo_50,3,103,9,13.0625,22
Grafo_50,3,104,8,12.0,21
Grafo_50,3,105,7,11.4625,19
Grafo_50,3,106,7,11.4625,18
Grafo_50,3,107,7,9.8625,16
Grafo_50,3,108,7,9.0125,17
Grafo_50,3,109,6,7.7875,10
Grafo_50,3,110,6,8.1125,14
Grafo_50,3,111,6,7.9,14
Grafo_50,3,112,6,7.9125,16
Grafo_50,3,113,6,8.275,15
Grafo_50,3,114,6,8.825,19
Grafo_50,3,115,6,8.7125,17
Grafo_50,3,116,5,8.4125,16
Grafo_50,3,117,5,8.75,16
Grafo_50,3,118,4,7.925,16
Grafo_50,3,119,4,7.2,14
Grafo_50,3,120,3,6.3125,15
Grafo_50,3,121,2,4.6375,12
Grafo_50,3,122,2,4.175,12
Grafo_50,3,123,2,3.7,11
Grafo_50,3,124,2,4.1625,13
Grafo_50,3,125,2,3.4875,11
Grafo_50,3,126,1,2.9375,11
Grafo_50,3,127,1,2.275,5
Grafo_50,3,128,1,2.45,7
Grafo_50,3,129,0,2.5125,9
Grafo_50,4,0,317,317.0,317
Grafo_50,4,1,317,317.0,317
Grafo_50,4,2,317,317.0,317
Grafo_50,4,3,317,317.0,317
Grafo_50,4,4,317,317.0,317
Grafo_50,4,5,317,317.0,317
Grafo_50,4,6,317,317.0,317
Grafo_50,4,7,317,317.0,317
Grafo_50,4,8,317,317.0,317
Grafo_50,4,9,317,317.0,317
Grafo_50,4,10,317,317.0,317
Grafo_50,4,11,317,317.0,317
Grafo_50,4,12,317,317.0,317
Grafo_50,4,13,317,317.0,317
Grafo_50,4,14,317,317.0,317
Grafo_50,4,15,317,317.0,317
Grafo_50,4,16,317,317.0,317
Grafo_50,4,17,317,317.0,317
Grafo_50,4,18,317,317.0,317
Grafo_50,4,19,317,317.0,317
Grafo_50,4,20,298,312.1875,317
Grafo_50,4,21,279,303.275,317
Grafo_50,4,22,226,291.6,317
Grafo_50,4,23,222,278.625,307
Grafo_50,4,24,213,265.35,303
Grafo_50,4,25,198,241.3625,305
Grafo_50,4,26,183,220.675,262
Grafo_50,4,27,180,204.4375,239
Grafo_50,4,28,176,193.4375,213
Grafo_50,4,29,149,184.9875,247
Grafo_50,4,30,144,174.05,189
Grafo_50,4,31,142,167.4875,207
Grafo_50,4,32,139,158.575,190
Grafo_50,4,33,137,149.3625,176
Grafo_50,4,34,131,141.225,154
Grafo_50,4,35,129,138.1,149
Grafo_50,4,36,126,134.725,145
Grafo_50,4,37,126,132.0,141
Grafo_50,4,38,126,129.5,141
Grafo_50,4,39,123,127.65,133
Grafo_50,4,40,116,125.25,131
Grafo_50,4,41,108,121.0,137
Grafo_50,4,42,85,112.925,126
Grafo_50,4,43,81,103.4875,122
Grafo_50,4,44,81,95.7375,118
Grafo_50,4,45,78,87.7125,115
Grafo_50,4,46,77,83.5875,102
Grafo_50,4,47,75,81.05,92
Grafo_50,4,48,70,79.125,87
Grafo_50,4,49,70,77.25,85
Grafo_50,4,50,70,75.8625,83
Grafo_50,4,51,68,74.125,81
Grafo_50,4,52,68,72.1625,77
Grafo_50,4,53,64,70.4,77
Grafo_50,4,54,64,69.3,87
Grafo_50,4,55,64,68.5,86
Grafo_50,4,56,63,67.0125,84
Grafo_50,4,57,61,66.8625,90
Grafo_50,4,58,60,65.275,76
Grafo_50,4,59,59,63.6625,68
Grafo_50,4,60,56,61.35,65
Grafo_50,4,61,49,58.55,62
Grafo_50,4,62,46,55.6125,64
Grafo_50,4,63,46,52.95,63
Grafo_50,4,64,40,49.9125,58
Grafo_50,4,65,39,46.8125,66
Grafo_50,4,66,37,44.35,63
Grafo_50,4,67,36,42.9625,57
Grafo_50,4,68,35,41.05,54
Grafo_50,4,69,34,39.4,47
Grafo_50,4,70,31,37.575,46
Grafo_50,4,71,30,36.2625,43
Grafo_50,4,72,29,34.9625,41
Grafo_50,4,73,27,33.0125,41
Grafo_50,4,74,27,31.275,41
Grafo_50,4,75,25,29.45,34
Grafo_50,4,76,24,28.25,32
Grafo_50,4,77,23,26.85,29
Grafo_50,4,78,23,25.9625,29
Grafo_50,4,79,23,24.2875,27
Grafo_50,4,80,21,23.025,25
Grafo_50,4,81,21,22.45,24
Grafo_50,4,82,19,21.7625,25
Grafo_50,4,83,17,21.05,26
Grafo_50,4,84,17,20.325,27
Grafo_50,4,85,17,19.725,25
Grafo_50,4,86,16,19.4375,25
Grafo_50,4,87,16,19.1,25
Grafo_50,4,88,16,18.6375,24
Grafo_50,4,89,15,18.5875,27
Grafo_50,4,90,15,18.8125,39
Grafo_50,4,91,15,20.2875,33
Grafo_50,4,92,14,18.7375,37
Grafo_50,4,93,14,17.1625,27
Grafo_50,4,94,14,15.7375,27
Grafo_50,4,95,13,15.1,18
Grafo_50,4,96,13,14.1125,19
Grafo_50,4,97,12,15.7625,29
Grafo_50,4,98,12,14.15,27
Grafo_50,4,99,12,13.2625,23
Grafo_50,4,100,10,12.5875,26
Grafo_50,4,101,10,11.5375,13
Grafo_50,4,102,9,10.9375,13
Grafo_50,4,103,8,10.2375,12
Grafo_50,4,104,6,9.95,12
Grafo_50,4,105,6,9.175,13
Grafo_50,4,106,5,8.55,14
Grafo_50,4,107,5,7.1,10
Grafo_50,4,108,5,6.1625,11
Grafo_50,4,109,5,5.4,7
Grafo_50,4,110,4,5.175,6
Grafo_50,4,111,4,4.875,6
Grafo_50,4,112,4,4.5375,5
Grafo_50,4,113,4,4.1625,5
Grafo_50,4,114,4,4.0125,5
Grafo_50,4,115,4,4.0,4
Grafo_50,4,116,4,4.0625,5
Grafo_50,4,117,3,3.975,4
Grafo_50,4,118,3,3.9,5
Grafo_50,4,119,2,4.4875,13
Grafo_50,4,120,2,4.5875,12
Grafo_50,4,121,2,4.2125,14
Grafo_50,4,122,2,4.5375,14
Grafo_50,4,123,1,4.6875,13
Grafo_50,4,124,1,3.6,9
Grafo_50,4,125,1,3.55,12
Grafo_50,4,126,1,2.9625,12
Grafo_50,4,127,1,2.6625,10
Grafo_50,4,128,0,1.975,9
Grafo_75,0,0,485,485.0,485
Grafo_75,0,1,485,485.0,485
Grafo_75,0,2,485,485.0,485
Grafo_75,0,3,485,485.0,485
Grafo_75,0,4,485,485.0,485
Grafo_75,0,5,485,485.0,485
Grafo_75,0,6,485,485.0,485
Grafo_75,0,7,485,485.0,485
Grafo_75,0,8,485,485.0,485
Grafo_75,0,9,485,485.0,485
Grafo_75,0,10,485,485.0,485
Grafo_75,0,11,485,485.0,485
Grafo_75,0,12,485,485.0,485
Grafo_75,0,13,485,485.0,485
Grafo_75,0,14,485,485.0,485
Grafo_75,0,15,485,485.0,485
Grafo_75,0,16,485,485.0,485
Grafo_75,0,17,485,485.0,485
Grafo_75,0,18,485,485.0,485
Grafo_75,0,19,485,485.0,485
Grafo_75,0,20,466,481.5125,485
Grafo_75,0,21,446,473.6375,485
Grafo_75,0,22,426,463.3625,485
Grafo_75,0,23,234,418.85,473
Grafo_75,0,24,227,350.4375,467
Grafo_75,0,25,227,281.4375,450
Grafo_75,0,26,226,258.675,391
Grafo_75,0,27,226,249.4,396
Grafo_75,0,28,214,243.7625,322
Grafo_75,0,29,209,239.35,309
Grafo_75,0,30,206,242.3,348
Grafo_75,0,31,206,233.6125,318
Grafo_75,0,32,206,219.4,305
Grafo_75,0,33,202,209.4625,223
Grafo_75,0,34,202,206.7625,212
Grafo_75,0,35,198,204.925,209
Grafo_75,0,36,198,202.6875,207
Grafo_75,0,37,192,200.8125,206
Grafo_75,0,38,192,199.325,207
Grafo_75,0,39,191,197.1875,204
Grafo_75,0,40,182,192.625,200
Grafo_75,0,41,176,188.0625,196
Grafo_75,0,42,168,182.4,194
Grafo_75,0,43,163,176.6375,191
Grafo_75,0,44,134,167.7,186
Grafo_75,0,45,130,156.65,180
Grafo_75,0,46,127,145.4125,169
Grafo_75,0,47,127,139.4875,180
Grafo_75,0,48,125,134.3125,152
Grafo_75,0,49,123,131.075,152
Grafo_75,0,50,121,129.225,145
Grafo_75,0,51,117,125.575,134
Grafo_75,0,52,117,123.425,130
Grafo_75,0,53,115,121.4125,129
Grafo_75,0,54,113,119.4125,142
Grafo_75,0,55,109,116.7625,125
Grafo_75,0,56,106,114.15,119
Grafo_75,0,57,106,112.3375,120
Grafo_75,0,58,102,110.1375,118
Grafo_75,0,59,100,108.2375,114
Grafo_75,0,60,98,112.025,178
Grafo_75,0,61,96,103.725,130
Grafo_75,0,62,82,98.6,107
Grafo_75,0,63,75,92.0,103
Grafo_75,0,64,74,87.4,112
Grafo_75,0,65,70,83.1875,128
Grafo_75,0,66,70,78.3875,92
Grafo_75,0,67,68,75.875,84
Grafo_75,0,68,68,73.825,82
Grafo_75,0,69,63,70.8,78
Grafo_75,0,70,63,68.5375,79
Grafo_75,0,71,63,66.6125,72
Grafo_75,0,72,59,64.625,70
Grafo_75,0,73,59,64.5375,106
Grafo_75,0,74,57,61.2625,67
Grafo_75,0,75,54,59.7,64
Grafo_75,0,76,54,67.9,125
Grafo_75,0,77,52,63.3375,119
Grafo_75,0,78,52,61.325,117
Grafo_75,0,79,50,58.525,120
Grafo_75,0,80,49,53.9125,60
Grafo_75,0,81,47,52.5375,116
Grafo_75,0,82,45,51.275,76
Grafo_75,0,83,41,48.2125,68
Grafo_75,0,84,41,45.7,51
Grafo_75,0,85,38,44.1,55
Grafo_75,0,86,38,42.9625,51
Grafo_75,0,87,38,45.5625,103
Grafo_75,0,88,34,41.7875,90
Grafo_75,0,89,34,39.625,47
Grafo_75,0,90,33,38.175,43
Grafo_75,0,91,32,37.6125,58
Grafo_75,0,92,30,37.225,64
Grafo_75,0,93,30,36.1625,63
Grafo_75,0,94,28,33.9875,60
Grafo_75,0,95,26,35.2375,60
Grafo_75,0,96,26,33.6,53
Grafo_75,0,97,24,30.5125,40
Grafo_75,0,98,24,27.1375,33
Grafo_75,0,99,23,25.4125,30
Grafo_75,0,100,22,24.275,26
Grafo_75,0,101,20,23.4625,26
Grafo_75,0,102,20,22.8,28
Grafo_75,0,103,19,22.225,30
Grafo_75,0,104,18,21.7875,29
Grafo_75,0,105,16,21.5125,44
Grafo_75,0,106,16,22.3625,47
Grafo_75,0,107,16,19.65,34
Grafo_75,0,108,15,18.2,30
Grafo_75,0,109,15,17.05,19
Grafo_75,0,110,15,16.4625,18
Grafo_75,0,111,14,16.05,18
Grafo_75,0,112,14,16.825,23
Grafo_75,0,113,13,16.7875,24
Grafo_75,0,114,13,16.975,24
Grafo_75,0,115,13,19.4875,41
Grafo_75,0,116,13,18.275,40
Grafo_75,0,117,13,19.75,40
Grafo_75,0,118,13,20.7,42
Grafo_75,0,119,12,19.7375,40
Grafo_75,0,120,12,19.625,43
Grafo_75,0,121,12,20.175,42
Grafo_75,0,122,12,20.8,42
Grafo_75,0,123,11,22.975,41
Grafo_75,0,124,11,23.5375,40
Grafo_75,0,125,10,23.825,40
Grafo_75,0,126,10,24.4625,52
Grafo_75,0,127,10,22.0125,40
Grafo_75,0,128,9,20.5875,40
Grafo_75,0,129,7,16.925,39
Grafo_75,0,130,7,12.25,36
Grafo_75,0,131,6,12.3875,23
Grafo_75,0,132,6,11.9125,23
Grafo_75,0,133,6,12.075,22
Grafo_75,0,134,6,11.65,21
Grafo_75,0,135,5,11.8625,23
Grafo_75,0,136,5,10.7875,26
Grafo_75,0,137,5,10.0625,23
Grafo_75,0,138,4,8.7,24
Grafo_75,0,139,4,5.975,22
Grafo_75,0,140,3,4.7125,7
Grafo_75,0,141,3,4.25,5
Grafo_75,0,142,3,5.2,21
Grafo_75,0,143,2,4.1875,18
Grafo_75,0,144,2,3.1,5
Grafo_75,0,145,2,3.6125,15
Grafo_75,0,146,2,2.6875,8
Grafo_75,0,147,1,2.625,20
Grafo_75,0,148,1,2.5,27
Grafo_75,0,149,1,2.95,14
Grafo_75,0,150,1,3.175,25
Grafo_75,0,151,1,2.8875,14
